id,production_schedule_id,sequence,location_code,event_type,event_time,advertised_event_time
174461131,7535085,5,HROW,A,2020-12-22 19:03:30,2020-12-22 19:04:00
174461126,7535085,0,EUSTON,D,2020-12-22 18:52:00,2020-12-22 18:52:00
174461177,7535086,29,EUSTON,A,2020-12-22 07:55:00,2020-12-22 08:00:00
174461172,7535086,24,HROW,D,2020-12-22 07:41:30,2020-12-22 07:41:00
174461171,7535086,23,HROW,A,2020-12-22 07:40:30,2020-12-22 07:41:00
174461170,7535086,22,BUSHEY,D,2020-12-22 07:36:00,2020-12-22 07:36:00
174461169,7535086,21,BUSHEY,A,2020-12-22 07:35:30,2020-12-22 07:36:00
174461168,7535086,20,WATFDJ,D,2020-12-22 07:33:00,2020-12-22 07:33:00
174461167,7535086,19,WATFDJ,A,2020-12-22 07:31:30,2020-12-22 07:32:00
174461166,7535086,18,KLGL,D,2020-12-22 07:27:30,2020-12-22 07:27:00
174461165,7535086,17,KLGL,A,2020-12-22 07:26:30,2020-12-22 07:27:00
174461164,7535086,16,APSLEY,D,2020-12-22 07:23:30,2020-12-22 07:23:00
174461163,7535086,15,APSLEY,A,2020-12-22 07:23:00,2020-12-22 07:23:00
174461162,7535086,14,HEMLHMP,D,2020-12-22 07:20:30,2020-12-22 07:20:00
174461161,7535086,13,HEMLHMP,A,2020-12-22 07:19:30,2020-12-22 07:20:00
174461159,7535086,11,BERKHMD,D,2020-12-22 07:16:00,2020-12-22 07:16:00
174461158,7535086,10,BERKHMD,A,2020-12-22 07:15:00,2020-12-22 07:15:00
174461157,7535086,9,TRING,D,2020-12-22 07:11:00,2020-12-22 07:11:00
174461156,7535086,8,TRING,A,2020-12-22 07:10:30,2020-12-22 07:11:00
174461155,7535086,7,CHDNGTN,D,2020-12-22 07:05:00,2020-12-22 07:05:00
174461154,7535086,6,CHDNGTN,A,2020-12-22 07:04:30,2020-12-22 07:05:00
174461152,7535086,4,LTNBZRD,D,2020-12-22 07:00:00,2020-12-22 07:00:00
174461151,7535086,3,LTNBZRD,A,2020-12-22 06:59:00,2020-12-22 06:59:00
174461150,7535086,2,BLTCHLY,D,2020-12-22 06:53:00,2020-12-22 06:53:00
174461149,7535086,1,BLTCHLY,A,2020-12-22 06:51:30,2020-12-22 06:52:00
174461148,7535086,0,MKNSCEN,D,2020-12-22 06:48:00,2020-12-22 06:48:00
174461220,7535089,21,MKNSCEN,A,2020-12-22 12:47:00,2020-12-22 12:53:00
174461219,7535089,20,BLTCHLY,D,2020-12-22 12:43:00,2020-12-22 12:43:00
174461218,7535089,19,BLTCHLY,A,2020-12-22 12:41:30,2020-12-22 12:42:00
174461217,7535089,18,LTNBZRD,D,2020-12-22 12:36:00,2020-12-22 12:36:00
174461216,7535089,17,LTNBZRD,A,2020-12-22 12:35:00,2020-12-22 12:35:00
174461214,7535089,15,CHDNGTN,D,2020-12-22 12:31:00,2020-12-22 12:31:00
174461213,7535089,14,CHDNGTN,A,2020-12-22 12:30:00,2020-12-22 12:30:00
174461211,7535089,12,BERKHMD,D,2020-12-22 12:22:30,2020-12-22 12:22:00
174461210,7535089,11,BERKHMD,A,2020-12-22 12:21:30,2020-12-22 12:22:00
174461208,7535089,9,HEMLHMP,D,2020-12-22 12:17:30,2020-12-22 12:17:00
174461207,7535089,8,HEMLHMP,A,2020-12-22 12:16:30,2020-12-22 12:17:00
174461206,7535089,7,WATFDJ,D,2020-12-22 12:10:00,2020-12-22 12:10:00
174461205,7535089,6,WATFDJ,A,2020-12-22 12:09:00,2020-12-22 12:09:00
174461199,7535089,0,EUSTON,D,2020-12-22 11:54:00,2020-12-22 11:54:00
174461247,7535091,20,EUSTON,A,2020-12-22 08:57:00,2020-12-22 09:02:00
174461241,7535091,14,BUSHEY,D,2020-12-22 08:40:00,2020-12-22 08:40:00
174461240,7535091,13,BUSHEY,A,2020-12-22 08:39:00,2020-12-22 08:39:00
174461239,7535091,12,WATFDJ,D,2020-12-22 08:37:00,2020-12-22 08:37:00
174461238,7535091,11,WATFDJ,A,2020-12-22 08:36:00,2020-12-22 08:36:00
174461237,7535091,10,HEMLHMP,D,2020-12-22 08:29:00,2020-12-22 08:29:00
174461236,7535091,9,HEMLHMP,A,2020-12-22 08:28:00,2020-12-22 08:28:00
174461234,7535091,7,TRING,D,2020-12-22 08:22:00,2020-12-22 08:22:00
174461233,7535091,6,TRING,A,2020-12-22 08:21:00,2020-12-22 08:21:00
174461231,7535091,4,LTNBZRD,D,2020-12-22 08:13:00,2020-12-22 08:13:00
174461230,7535091,3,LTNBZRD,A,2020-12-22 08:11:00,2020-12-22 08:11:00
174461229,7535091,2,BLTCHLY,D,2020-12-22 08:05:00,2020-12-22 08:05:00
174461228,7535091,1,BLTCHLY,A,2020-12-22 08:03:00,2020-12-22 08:03:00
174461227,7535091,0,MKNSCEN,D,2020-12-22 07:59:00,2020-12-22 07:59:00
174461888,7535122,17,TRING,A,2020-12-22 16:48:00,2020-12-22 16:48:00
174461887,7535122,16,BERKHMD,D,2020-12-22 16:41:30,2020-12-22 16:41:00
174461886,7535122,15,BERKHMD,A,2020-12-22 16:40:30,2020-12-22 16:41:00
174461884,7535122,13,HEMLHMP,D,2020-12-22 16:36:30,2020-12-22 16:36:00
174461883,7535122,12,HEMLHMP,A,2020-12-22 16:35:30,2020-12-22 16:36:00
174461882,7535122,11,APSLEY,D,2020-12-22 16:33:30,2020-12-22 16:33:00
174461881,7535122,10,APSLEY,A,2020-12-22 16:32:30,2020-12-22 16:33:00
174461880,7535122,9,KLGL,D,2020-12-22 16:29:30,2020-12-22 16:29:00
174461879,7535122,8,KLGL,A,2020-12-22 16:28:30,2020-12-22 16:29:00
174461878,7535122,7,WATFDJ,D,2020-12-22 16:24:30,2020-12-22 16:24:00
174461877,7535122,6,WATFDJ,A,2020-12-22 16:23:30,2020-12-22 16:24:00
174461871,7535122,0,EUSTON,D,2020-12-22 16:03:00,2020-12-22 16:03:00
174461906,7535123,17,TRING,A,2020-12-22 18:18:00,2020-12-22 18:23:00
174461905,7535123,16,BERKHMD,D,2020-12-22 18:12:00,2020-12-22 18:12:00
174461904,7535123,15,BERKHMD,A,2020-12-22 18:11:00,2020-12-22 18:11:00
174461902,7535123,13,HEMLHMP,D,2020-12-22 18:07:00,2020-12-22 18:07:00
174461901,7535123,12,HEMLHMP,A,2020-12-22 18:06:00,2020-12-22 18:06:00
174461900,7535123,11,APSLEY,D,2020-12-22 18:04:00,2020-12-22 18:04:00
174461899,7535123,10,APSLEY,A,2020-12-22 18:03:00,2020-12-22 18:03:00
174461898,7535123,9,KLGL,D,2020-12-22 18:00:00,2020-12-22 18:00:00
174461897,7535123,8,KLGL,A,2020-12-22 17:59:00,2020-12-22 17:59:00
174461896,7535123,7,WATFDJ,D,2020-12-22 17:55:00,2020-12-22 17:55:00
174461895,7535123,6,WATFDJ,A,2020-12-22 17:54:00,2020-12-22 17:54:00
174461889,7535123,0,EUSTON,D,2020-12-22 17:34:00,2020-12-22 17:34:00
174461924,7535124,17,TRING,A,2020-12-22 17:48:00,2020-12-22 17:53:00
174461923,7535124,16,BERKHMD,D,2020-12-22 17:42:00,2020-12-22 17:42:00
174461922,7535124,15,BERKHMD,A,2020-12-22 17:41:00,2020-12-22 17:41:00
174461920,7535124,13,HEMLHMP,D,2020-12-22 17:37:00,2020-12-22 17:37:00
174461919,7535124,12,HEMLHMP,A,2020-12-22 17:36:00,2020-12-22 17:36:00
174461918,7535124,11,APSLEY,D,2020-12-22 17:34:00,2020-12-22 17:34:00
174461917,7535124,10,APSLEY,A,2020-12-22 17:33:00,2020-12-22 17:33:00
174461916,7535124,9,KLGL,D,2020-12-22 17:30:00,2020-12-22 17:30:00
174461915,7535124,8,KLGL,A,2020-12-22 17:29:00,2020-12-22 17:29:00
174461914,7535124,7,WATFDJ,D,2020-12-22 17:25:00,2020-12-22 17:25:00
174461913,7535124,6,WATFDJ,A,2020-12-22 17:23:30,2020-12-22 17:24:00
174461907,7535124,0,EUSTON,D,2020-12-22 17:07:00,2020-12-22 17:07:00
174461940,7535125,15,WVRMPTN,A,2020-12-22 07:32:00,2020-12-22 07:33:00
174461939,7535125,14,COSELEY,D,2020-12-22 07:27:30,2020-12-22 07:27:00
174461938,7535125,13,COSELEY,A,2020-12-22 07:26:30,2020-12-22 07:27:00
174461937,7535125,12,TIPTON,D,2020-12-22 07:24:00,2020-12-22 07:24:00
174461936,7535125,11,TIPTON,A,2020-12-22 07:23:30,2020-12-22 07:24:00
174461935,7535125,10,DUDLPT,D,2020-12-22 07:22:00,2020-12-22 07:22:00
174461934,7535125,9,DUDLPT,A,2020-12-22 07:21:00,2020-12-22 07:21:00
174461933,7535125,8,SNDWDUD,D,2020-12-22 07:18:00,2020-12-22 07:18:00
174461932,7535125,7,SNDWDUD,A,2020-12-22 07:17:30,2020-12-22 07:18:00
174461931,7535125,6,GALTILL,D,2020-12-22 07:15:30,2020-12-22 07:15:00
174461930,7535125,5,GALTILL,A,2020-12-22 07:14:30,2020-12-22 07:15:00
174461928,7535125,3,SMTHKRS,D,2020-12-22 07:12:30,2020-12-22 07:12:00
174461927,7535125,2,SMTHKRS,A,2020-12-22 07:12:00,2020-12-22 07:12:00
174461925,7535125,0,BHAMNWS,D,2020-12-22 07:07:00,2020-12-22 07:07:00
174461956,7535126,15,WVRMPTN,A,2020-12-22 16:06:00,2020-12-22 16:06:00
174461955,7535126,14,COSELEY,D,2020-12-22 16:00:30,2020-12-22 16:00:00
174461954,7535126,13,COSELEY,A,2020-12-22 15:59:30,2020-12-22 16:00:00
174461953,7535126,12,TIPTON,D,2020-12-22 15:57:00,2020-12-22 15:57:00
174461952,7535126,11,TIPTON,A,2020-12-22 15:56:30,2020-12-22 15:57:00
174461951,7535126,10,DUDLPT,D,2020-12-22 15:55:00,2020-12-22 15:55:00
174461950,7535126,9,DUDLPT,A,2020-12-22 15:54:00,2020-12-22 15:54:00
174461949,7535126,8,SNDWDUD,D,2020-12-22 15:51:00,2020-12-22 15:51:00
174461948,7535126,7,SNDWDUD,A,2020-12-22 15:50:30,2020-12-22 15:51:00
174461947,7535126,6,GALTILL,D,2020-12-22 15:48:30,2020-12-22 15:48:00
174461946,7535126,5,GALTILL,A,2020-12-22 15:47:30,2020-12-22 15:48:00
174461944,7535126,3,SMTHKRS,D,2020-12-22 15:46:30,2020-12-22 15:46:00
174461943,7535126,2,SMTHKRS,A,2020-12-22 15:46:00,2020-12-22 15:46:00
174461941,7535126,0,BHAMNWS,D,2020-12-22 15:40:00,2020-12-22 15:40:00
174461972,7535127,15,WVRMPTN,A,2020-12-22 15:06:00,2020-12-22 15:06:00
174461971,7535127,14,COSELEY,D,2020-12-22 15:00:30,2020-12-22 15:00:00
174461970,7535127,13,COSELEY,A,2020-12-22 14:59:30,2020-12-22 15:00:00
174461969,7535127,12,TIPTON,D,2020-12-22 14:57:00,2020-12-22 14:57:00
174461968,7535127,11,TIPTON,A,2020-12-22 14:56:30,2020-12-22 14:57:00
174461967,7535127,10,DUDLPT,D,2020-12-22 14:55:00,2020-12-22 14:55:00
174461966,7535127,9,DUDLPT,A,2020-12-22 14:54:00,2020-12-22 14:54:00
174461965,7535127,8,SNDWDUD,D,2020-12-22 14:51:00,2020-12-22 14:51:00
174461964,7535127,7,SNDWDUD,A,2020-12-22 14:50:30,2020-12-22 14:51:00
174461963,7535127,6,GALTILL,D,2020-12-22 14:48:30,2020-12-22 14:48:00
174461962,7535127,5,GALTILL,A,2020-12-22 14:47:30,2020-12-22 14:48:00
174461960,7535127,3,SMTHKRS,D,2020-12-22 14:46:30,2020-12-22 14:46:00
174461959,7535127,2,SMTHKRS,A,2020-12-22 14:46:00,2020-12-22 14:46:00
174461957,7535127,0,BHAMNWS,D,2020-12-22 14:40:00,2020-12-22 14:40:00
174461988,7535128,15,WVRMPTN,A,2020-12-22 19:05:00,2020-12-22 19:05:00
174461987,7535128,14,COSELEY,D,2020-12-22 19:00:30,2020-12-22 19:00:00
174461986,7535128,13,COSELEY,A,2020-12-22 18:59:30,2020-12-22 19:00:00
174461985,7535128,12,TIPTON,D,2020-12-22 18:57:00,2020-12-22 18:57:00
174461984,7535128,11,TIPTON,A,2020-12-22 18:56:30,2020-12-22 18:57:00
174461983,7535128,10,DUDLPT,D,2020-12-22 18:55:00,2020-12-22 18:55:00
174461982,7535128,9,DUDLPT,A,2020-12-22 18:54:00,2020-12-22 18:54:00
174461981,7535128,8,SNDWDUD,D,2020-12-22 18:51:00,2020-12-22 18:51:00
174461980,7535128,7,SNDWDUD,A,2020-12-22 18:50:30,2020-12-22 18:51:00
174461979,7535128,6,GALTILL,D,2020-12-22 18:48:30,2020-12-22 18:48:00
174461978,7535128,5,GALTILL,A,2020-12-22 18:47:30,2020-12-22 18:48:00
174461976,7535128,3,SMTHKRS,D,2020-12-22 18:46:30,2020-12-22 18:46:00
174461975,7535128,2,SMTHKRS,A,2020-12-22 18:46:00,2020-12-22 18:46:00
174461973,7535128,0,BHAMNWS,D,2020-12-22 18:40:00,2020-12-22 18:40:00
174462032,7535129,43,STRBDGJ,A,2020-12-22 15:22:00,2020-12-22 15:22:00
174462031,7535129,42,LYEE,D,2020-12-22 15:18:00,2020-12-22 15:18:00
174462030,7535129,41,LYEE,A,2020-12-22 15:17:30,2020-12-22 15:18:00
174462029,7535129,40,CRADLYH,D,2020-12-22 15:15:00,2020-12-22 15:15:00
174462028,7535129,39,CRADLYH,A,2020-12-22 15:14:30,2020-12-22 15:15:00
174462027,7535129,38,OLHL,D,2020-12-22 15:12:00,2020-12-22 15:12:00
174462026,7535129,37,OLHL,A,2020-12-22 15:11:00,2020-12-22 15:11:00
174462025,7535129,36,ROWLEYR,D,2020-12-22 15:08:30,2020-12-22 15:08:00
174462024,7535129,35,ROWLEYR,A,2020-12-22 15:08:00,2020-12-22 15:08:00
174462023,7535129,34,LGRN,D,2020-12-22 15:05:30,2020-12-22 15:05:00
174462022,7535129,33,LGRN,A,2020-12-22 15:05:00,2020-12-22 15:05:00
174462020,7535129,31,GALTINT,D,2020-12-22 15:02:30,2020-12-22 15:02:00
174462019,7535129,30,GALTINT,A,2020-12-22 15:01:30,2020-12-22 15:02:00
174462018,7535129,29,HNDSHWT,D,2020-12-22 14:59:30,2020-12-22 14:59:00
174462017,7535129,28,HNDSHWT,A,2020-12-22 14:59:00,2020-12-22 14:59:00
174462016,7535129,27,BHAMJEW,D,2020-12-22 14:55:30,2020-12-22 14:55:00
174462015,7535129,26,BHAMJEW,A,2020-12-22 14:55:00,2020-12-22 14:55:00
174462014,7535129,25,BHAMSNH,D,2020-12-22 14:53:00,2020-12-22 14:53:00
174462013,7535129,24,BHAMSNH,A,2020-12-22 14:52:00,2020-12-22 14:52:00
174462012,7535129,23,BHAMMRS,D,2020-12-22 14:50:00,2020-12-22 14:50:00
174462011,7535129,22,BHAMMRS,A,2020-12-22 14:49:00,2020-12-22 14:49:00
174462010,7535129,21,SMLHTH,D,2020-12-22 14:44:30,2020-12-22 14:44:00
174462009,7535129,20,SMLHTH,A,2020-12-22 14:44:00,2020-12-22 14:44:00
174462007,7535129,18,TYSL,D,2020-12-22 14:42:00,2020-12-22 14:42:00
174462006,7535129,17,TYSL,A,2020-12-22 14:41:30,2020-12-22 14:42:00
174462005,7535129,16,ACOCKSG,D,2020-12-22 14:39:30,2020-12-22 14:39:00
174462004,7535129,15,ACOCKSG,A,2020-12-22 14:39:00,2020-12-22 14:39:00
174462003,7535129,14,OLTON,D,2020-12-22 14:37:00,2020-12-22 14:37:00
174462002,7535129,13,OLTON,A,2020-12-22 14:36:30,2020-12-22 14:37:00
174462001,7535129,12,SOLIHUL,D,2020-12-22 14:34:00,2020-12-22 14:34:00
174462000,7535129,11,SOLIHUL,A,2020-12-22 14:33:00,2020-12-22 14:33:00
174461999,7535129,10,WDNYMNR,D,2020-12-22 14:30:30,2020-12-22 14:30:00
174461998,7535129,9,WDNYMNR,A,2020-12-22 14:30:00,2020-12-22 14:30:00
174461996,7535129,7,DORIDGE,D,2020-12-22 14:26:00,2020-12-22 14:26:00
174461995,7535129,6,DORIDGE,A,2020-12-22 14:25:00,2020-12-22 14:25:00
174461991,7535129,2,SOAVPWY,D,2020-12-22 14:07:00,2020-12-22 14:07:00
174461990,7535129,1,SOAVPWY,A,2020-12-22 14:06:00,2020-12-22 14:06:00
174461989,7535129,0,SOAV,D,2020-12-22 14:03:00,2020-12-22 14:03:00
174462090,7535130,57,WORCSFS,A,2020-12-22 21:00:00,2020-12-22 21:02:00
174462087,7535130,54,DRTWCHS,D,2020-12-22 20:51:30,2020-12-22 20:51:00
174462086,7535130,53,DRTWCHS,A,2020-12-22 20:50:30,2020-12-22 20:51:00
174462085,7535130,52,HBRY,D,2020-12-22 20:43:00,2020-12-22 20:43:00
174462084,7535130,51,HBRY,A,2020-12-22 20:42:30,2020-12-22 20:43:00
174462083,7535130,50,KDRMNST,D,2020-12-22 20:38:00,2020-12-22 20:38:00
174462082,7535130,49,KDRMNST,A,2020-12-22 20:37:00,2020-12-22 20:37:00
174462081,7535130,48,BLAKEDN,D,2020-12-22 20:33:00,2020-12-22 20:33:00
174462080,7535130,47,BLAKEDN,A,2020-12-22 20:32:30,2020-12-22 20:33:00
174462079,7535130,46,HAGLEY,D,2020-12-22 20:30:00,2020-12-22 20:30:00
174462078,7535130,45,HAGLEY,A,2020-12-22 20:29:30,2020-12-22 20:30:00
174462077,7535130,44,STRBDGJ,D,2020-12-22 20:26:30,2020-12-22 20:26:00
174462076,7535130,43,STRBDGJ,A,2020-12-22 20:25:30,2020-12-22 20:26:00
174462075,7535130,42,LYEE,D,2020-12-22 20:22:30,2020-12-22 20:22:00
174462074,7535130,41,LYEE,A,2020-12-22 20:22:00,2020-12-22 20:22:00
174462073,7535130,40,CRADLYH,D,2020-12-22 20:19:30,2020-12-22 20:19:00
174462072,7535130,39,CRADLYH,A,2020-12-22 20:18:30,2020-12-22 20:19:00
174462071,7535130,38,OLHL,D,2020-12-22 20:16:00,2020-12-22 20:16:00
174462070,7535130,37,OLHL,A,2020-12-22 20:15:30,2020-12-22 20:16:00
174462069,7535130,36,ROWLEYR,D,2020-12-22 20:13:00,2020-12-22 20:13:00
174462068,7535130,35,ROWLEYR,A,2020-12-22 20:12:00,2020-12-22 20:12:00
174462067,7535130,34,LGRN,D,2020-12-22 20:09:30,2020-12-22 20:09:00
174462066,7535130,33,LGRN,A,2020-12-22 20:09:00,2020-12-22 20:09:00
174462064,7535130,31,GALTINT,D,2020-12-22 20:06:30,2020-12-22 20:06:00
174462063,7535130,30,GALTINT,A,2020-12-22 20:05:30,2020-12-22 20:06:00
174462062,7535130,29,HNDSHWT,D,2020-12-22 20:03:30,2020-12-22 20:03:00
174462061,7535130,28,HNDSHWT,A,2020-12-22 20:03:00,2020-12-22 20:03:00
174462060,7535130,27,BHAMJEW,D,2020-12-22 19:59:30,2020-12-22 19:59:00
174462059,7535130,26,BHAMJEW,A,2020-12-22 19:59:00,2020-12-22 19:59:00
174462058,7535130,25,BHAMSNH,D,2020-12-22 19:57:00,2020-12-22 19:57:00
174462057,7535130,24,BHAMSNH,A,2020-12-22 19:54:00,2020-12-22 19:54:00
174462056,7535130,23,BHAMMRS,D,2020-12-22 19:52:00,2020-12-22 19:52:00
174462055,7535130,22,BHAMMRS,A,2020-12-22 19:51:00,2020-12-22 19:51:00
174462054,7535130,21,SMLHTH,D,2020-12-22 19:46:30,2020-12-22 19:46:00
174462053,7535130,20,SMLHTH,A,2020-12-22 19:46:00,2020-12-22 19:46:00
174462051,7535130,18,TYSL,D,2020-12-22 19:43:30,2020-12-22 19:43:00
174462050,7535130,17,TYSL,A,2020-12-22 19:42:30,2020-12-22 19:43:00
174462049,7535130,16,ACOCKSG,D,2020-12-22 19:40:30,2020-12-22 19:40:00
174462048,7535130,15,ACOCKSG,A,2020-12-22 19:40:00,2020-12-22 19:40:00
174462047,7535130,14,OLTON,D,2020-12-22 19:38:00,2020-12-22 19:38:00
174462046,7535130,13,OLTON,A,2020-12-22 19:37:00,2020-12-22 19:37:00
174462045,7535130,12,SOLIHUL,D,2020-12-22 19:34:30,2020-12-22 19:34:00
174462044,7535130,11,SOLIHUL,A,2020-12-22 19:34:00,2020-12-22 19:34:00
174462043,7535130,10,WDNYMNR,D,2020-12-22 19:31:30,2020-12-22 19:31:00
174462042,7535130,9,WDNYMNR,A,2020-12-22 19:31:00,2020-12-22 19:31:00
174462040,7535130,7,DORIDGE,D,2020-12-22 19:27:00,2020-12-22 19:27:00
174462039,7535130,6,DORIDGE,A,2020-12-22 19:26:00,2020-12-22 19:26:00
174462035,7535130,2,SOAVPWY,D,2020-12-22 19:07:00,2020-12-22 19:07:00
174462034,7535130,1,SOAVPWY,A,2020-12-22 19:06:00,2020-12-22 19:06:00
174462033,7535130,0,SOAV,D,2020-12-22 19:03:00,2020-12-22 19:03:00
174462134,7535131,43,STRBDGJ,A,2020-12-22 17:22:00,2020-12-22 17:22:00
174462133,7535131,42,LYEE,D,2020-12-22 17:18:30,2020-12-22 17:18:00
174462132,7535131,41,LYEE,A,2020-12-22 17:17:30,2020-12-22 17:18:00
174462131,7535131,40,CRADLYH,D,2020-12-22 17:15:00,2020-12-22 17:15:00
174462130,7535131,39,CRADLYH,A,2020-12-22 17:14:30,2020-12-22 17:15:00
174462129,7535131,38,OLHL,D,2020-12-22 17:12:00,2020-12-22 17:12:00
174462128,7535131,37,OLHL,A,2020-12-22 17:11:30,2020-12-22 17:12:00
174462127,7535131,36,ROWLEYR,D,2020-12-22 17:09:00,2020-12-22 17:09:00
174462126,7535131,35,ROWLEYR,A,2020-12-22 17:08:00,2020-12-22 17:08:00
174462125,7535131,34,LGRN,D,2020-12-22 17:05:30,2020-12-22 17:05:00
174462124,7535131,33,LGRN,A,2020-12-22 17:05:00,2020-12-22 17:05:00
174462122,7535131,31,GALTINT,D,2020-12-22 17:02:30,2020-12-22 17:02:00
174462121,7535131,30,GALTINT,A,2020-12-22 17:01:30,2020-12-22 17:02:00
174462120,7535131,29,HNDSHWT,D,2020-12-22 16:59:30,2020-12-22 16:59:00
174462119,7535131,28,HNDSHWT,A,2020-12-22 16:59:00,2020-12-22 16:59:00
174462118,7535131,27,BHAMJEW,D,2020-12-22 16:55:30,2020-12-22 16:55:00
174462117,7535131,26,BHAMJEW,A,2020-12-22 16:55:00,2020-12-22 16:55:00
174462116,7535131,25,BHAMSNH,D,2020-12-22 16:53:00,2020-12-22 16:53:00
174462115,7535131,24,BHAMSNH,A,2020-12-22 16:52:00,2020-12-22 16:52:00
174462114,7535131,23,BHAMMRS,D,2020-12-22 16:50:00,2020-12-22 16:50:00
174462113,7535131,22,BHAMMRS,A,2020-12-22 16:49:00,2020-12-22 16:49:00
174462112,7535131,21,SMLHTH,D,2020-12-22 16:44:30,2020-12-22 16:44:00
174462111,7535131,20,SMLHTH,A,2020-12-22 16:44:00,2020-12-22 16:44:00
174462109,7535131,18,TYSL,D,2020-12-22 16:42:00,2020-12-22 16:42:00
174462108,7535131,17,TYSL,A,2020-12-22 16:41:30,2020-12-22 16:42:00
174462107,7535131,16,ACOCKSG,D,2020-12-22 16:39:30,2020-12-22 16:39:00
174462106,7535131,15,ACOCKSG,A,2020-12-22 16:39:00,2020-12-22 16:39:00
174462105,7535131,14,OLTON,D,2020-12-22 16:37:00,2020-12-22 16:37:00
174462104,7535131,13,OLTON,A,2020-12-22 16:36:30,2020-12-22 16:37:00
174462103,7535131,12,SOLIHUL,D,2020-12-22 16:34:00,2020-12-22 16:34:00
174462102,7535131,11,SOLIHUL,A,2020-12-22 16:33:00,2020-12-22 16:33:00
174462101,7535131,10,WDNYMNR,D,2020-12-22 16:30:30,2020-12-22 16:30:00
174462100,7535131,9,WDNYMNR,A,2020-12-22 16:30:00,2020-12-22 16:30:00
174462098,7535131,7,DORIDGE,D,2020-12-22 16:26:00,2020-12-22 16:26:00
174462097,7535131,6,DORIDGE,A,2020-12-22 16:25:00,2020-12-22 16:25:00
174462093,7535131,2,SOAVPWY,D,2020-12-22 16:07:00,2020-12-22 16:07:00
174462092,7535131,1,SOAVPWY,A,2020-12-22 16:06:00,2020-12-22 16:06:00
174462091,7535131,0,SOAV,D,2020-12-22 16:03:00,2020-12-22 16:03:00
174462190,7535133,24,NMPTN,A,2020-12-22 12:55:00,2020-12-22 13:00:00
174462189,7535133,23,LNGBKBY,D,2020-12-22 12:43:00,2020-12-22 12:43:00
174462188,7535133,22,LNGBKBY,A,2020-12-22 12:42:00,2020-12-22 12:42:00
174462185,7535133,19,RUGBY,D,2020-12-22 12:33:00,2020-12-22 12:33:00
174462184,7535133,18,RUGBY,A,2020-12-22 12:32:00,2020-12-22 12:32:00
174462182,7535133,16,COVNTRY,D,2020-12-22 12:22:30,2020-12-22 12:22:00
174462181,7535133,15,COVNTRY,A,2020-12-22 12:21:30,2020-12-22 12:22:00
174462180,7535133,14,CANLEY,D,2020-12-22 12:19:00,2020-12-22 12:19:00
174462179,7535133,13,CANLEY,A,2020-12-22 12:18:00,2020-12-22 12:18:00
174462178,7535133,12,TILEH,D,2020-12-22 12:15:30,2020-12-22 12:15:00
174462177,7535133,11,TILEH,A,2020-12-22 12:15:00,2020-12-22 12:15:00
174462176,7535133,10,BKSWELL,D,2020-12-22 12:12:30,2020-12-22 12:12:00
174462175,7535133,9,BKSWELL,A,2020-12-22 12:11:30,2020-12-22 12:12:00
174462174,7535133,8,HMPTNIA,D,2020-12-22 12:07:30,2020-12-22 12:07:00
174462173,7535133,7,HMPTNIA,A,2020-12-22 12:07:00,2020-12-22 12:07:00
174462172,7535133,6,BHAMINT,D,2020-12-22 12:04:30,2020-12-22 12:04:00
174462171,7535133,5,BHAMINT,A,2020-12-22 12:03:30,2020-12-22 12:04:00
174462170,7535133,4,MRSTNGR,D,2020-12-22 12:01:00,2020-12-22 12:01:00
174462169,7535133,3,MRSTNGR,A,2020-12-22 12:00:30,2020-12-22 12:01:00
174462166,7535133,0,BHAMNWS,D,2020-12-22 11:53:00,2020-12-22 11:53:00
174462215,7535134,24,NMPTN,A,2020-12-22 11:56:00,2020-12-22 12:01:00
174462214,7535134,23,LNGBKBY,D,2020-12-22 11:43:30,2020-12-22 11:43:00
174462213,7535134,22,LNGBKBY,A,2020-12-22 11:42:30,2020-12-22 11:43:00
174462210,7535134,19,RUGBY,D,2020-12-22 11:33:30,2020-12-22 11:33:00
174462209,7535134,18,RUGBY,A,2020-12-22 11:32:30,2020-12-22 11:33:00
174462207,7535134,16,COVNTRY,D,2020-12-22 11:23:00,2020-12-22 11:23:00
174462206,7535134,15,COVNTRY,A,2020-12-22 11:22:00,2020-12-22 11:22:00
174462205,7535134,14,CANLEY,D,2020-12-22 11:19:30,2020-12-22 11:19:00
174462204,7535134,13,CANLEY,A,2020-12-22 11:18:30,2020-12-22 11:19:00
174462203,7535134,12,TILEH,D,2020-12-22 11:16:00,2020-12-22 11:16:00
174462202,7535134,11,TILEH,A,2020-12-22 11:15:30,2020-12-22 11:16:00
174462201,7535134,10,BKSWELL,D,2020-12-22 11:13:00,2020-12-22 11:13:00
174462200,7535134,9,BKSWELL,A,2020-12-22 11:12:00,2020-12-22 11:12:00
174462199,7535134,8,HMPTNIA,D,2020-12-22 11:08:00,2020-12-22 11:08:00
174462198,7535134,7,HMPTNIA,A,2020-12-22 11:07:30,2020-12-22 11:08:00
174462197,7535134,6,BHAMINT,D,2020-12-22 11:05:00,2020-12-22 11:05:00
174462196,7535134,5,BHAMINT,A,2020-12-22 11:04:00,2020-12-22 11:04:00
174462195,7535134,4,MRSTNGR,D,2020-12-22 11:01:30,2020-12-22 11:01:00
174462194,7535134,3,MRSTNGR,A,2020-12-22 11:01:00,2020-12-22 11:01:00
